BALLOT,HAPPY,GIVHMLSS,DIRECTNS,YEAR
2,1,4,5,2014
2,3,6,3,2014
1,2,6,6,2014
3,2,-100,-100,2014
2,3,-100,-100,2014
3,3,6,4,2014
2,2,-100,-100,2014
2,3,-100,-100,2014
3,1,6,4,2014
1,2,2,3,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,2,4,5,2014
1,2,5,4,2014
2,2,4,4,2014
1,2,-100,-100,2014
1,1,-100,-100,2014
3,3,-100,-100,2014
3,2,-100,-100,2014
3,2,3,3,2014
2,3,-100,-100,2014
3,1,4,4,2014
2,2,-100,-100,2014
1,1,2,2,2014
2,2,6,4,2014
2,2,-100,-100,2014
2,2,4,4,2014
3,2,-100,-100,2014
1,2,-100,-100,2014
1,2,5,6,2014
2,2,6,4,2014
2,3,-100,-100,2014
2,2,-100,-100,2014
3,3,-100,-100,2014
1,1,-100,-100,2014
1,2,-100,-100,2014
2,1,2,5,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
2,2,4,2,2014
1,2,2,5,2014
1,3,-100,-100,2014
1,1,2,3,2014
3,1,4,4,2014
2,1,2,4,2014
3,2,-100,-100,2014
3,2,4,1,2014
3,1,5,1,2014
3,3,3,1,2014
3,2,6,6,2014
1,1,-100,-100,2014
1,1,-100,-100,2014
3,1,-100,-100,2014
3,1,-100,-100,2014
3,1,3,3,2014
3,1,4,3,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,1,-100,-100,2014
1,2,-100,-100,2014
1,1,5,5,2014
2,2,6,1,2014
3,2,5,4,2014
1,1,5,6,2014
3,1,6,6,2014
2,2,4,4,2014
2,1,-100,-100,2014
1,2,4,2,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
1,2,6,4,2014
1,1,3,2,2014
3,1,6,1,2014
3,1,-100,-100,2014
3,2,4,4,2014
3,2,-100,-100,2014
3,2,5,4,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
1,2,6,4,2014
3,2,2,1,2014
1,3,6,5,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
3,2,6,4,2014
1,1,6,4,2014
1,3,-100,-100,2014
2,2,3,6,2014
1,2,-100,-100,2014
1,2,3,5,2014
3,2,4,5,2014
1,2,-100,-100,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
3,1,6,4,2014
3,3,-100,-100,2014
1,3,-100,-100,2014
1,2,-100,-100,2014
2,2,6,4,2014
2,2,-100,-100,2014
3,1,2,4,2014
3,1,6,4,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
3,1,3,4,2014
2,1,6,6,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
2,2,4,4,2014
3,3,4,4,2014
3,1,-100,-100,2014
3,2,5,4,2014
1,1,-100,-100,2014
3,1,3,4,2014
3,1,6,3,2014
3,3,4,4,2014
3,2,-100,-100,2014
2,2,6,4,2014
2,2,2,6,2014
3,2,-100,-100,2014
3,2,3,3,2014
2,1,-100,-100,2014
1,1,-100,-100,2014
3,2,-100,-100,2014
1,1,2,1,2014
1,2,-100,-100,2014
3,3,2,3,2014
2,2,-100,-100,2014
3,3,6,4,2014
1,1,4,6,2014
3,2,4,3,2014
1,2,6,6,2014
2,1,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,1,4,4,2014
3,2,3,4,2014
2,2,4,5,2014
3,1,4,4,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
2,2,5,4,2014
3,2,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,1,5,2,2014
3,3,6,6,2014
1,2,-100,-100,2014
1,2,6,5,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
1,2,5,4,2014
2,2,-100,-100,2014
3,1,4,3,2014
3,2,4,5,2014
2,2,4,5,2014
3,1,-100,-100,2014
2,2,4,3,2014
2,2,-100,-100,2014
1,2,4,4,2014
1,2,6,4,2014
3,2,-100,-100,2014
1,2,6,5,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
1,3,-100,-100,2014
3,1,-100,-100,2014
2,2,5,4,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
3,2,4,2,2014
1,2,4,4,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
2,1,2,6,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
2,2,6,5,2014
1,2,6,4,2014
3,2,-100,-100,2014
1,1,-100,-100,2014
1,2,-100,-100,2014
1,1,3,4,2014
2,3,1,4,2014
1,2,6,4,2014
3,2,2,3,2014
2,1,4,4,2014
1,2,1,3,2014
2,1,-100,-100,2014
2,2,-100,-100,2014
2,1,4,5,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
3,2,5,5,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,2,3,6,2014
3,2,1,1,2014
1,1,5,4,2014
1,1,2,2,2014
3,1,-100,-100,2014
3,2,4,3,2014
1,2,-100,-100,2014
1,1,4,6,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
2,1,-100,-100,2014
1,2,6,6,2014
3,3,-100,-100,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
3,1,4,3,2014
2,2,5,6,2014
2,1,-100,-100,2014
3,1,4,4,2014
3,2,4,4,2014
2,2,4,3,2014
1,2,-100,-100,2014
2,1,6,4,2014
2,3,4,5,2014
2,2,1,4,2014
2,2,3,4,2014
1,2,6,4,2014
3,2,2,3,2014
2,1,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
1,1,-100,-100,2014
2,2,-100,-100,2014
3,1,4,4,2014
3,1,4,1,2014
2,1,6,3,2014
1,2,6,5,2014
3,2,4,5,2014
3,1,-100,-100,2014
3,3,-100,-100,2014
2,3,-100,-100,2014
3,3,4,4,2014
2,1,-100,-100,2014
2,3,-100,-100,2014
2,2,-100,-100,2014
1,2,3,4,2014
3,2,6,3,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
3,3,6,6,2014
3,2,-100,-100,2014
1,2,4,3,2014
2,2,-100,-100,2014
3,3,-100,-100,2014
3,2,4,3,2014
2,3,-100,-100,2014
2,1,6,5,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,2,4,6,2014
1,2,-100,-100,2014
1,3,-100,-100,2014
3,2,-100,-100,2014
3,1,3,3,2014
3,2,-100,-100,2014
1,3,-100,-100,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
3,1,4,1,2014
1,2,-100,-100,2014
3,2,4,3,2014
2,2,2,3,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
3,3,-100,-100,2014
1,1,6,3,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
3,3,3,3,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
2,2,6,1,2014
3,2,-100,-100,2014
1,1,-100,-100,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
1,2,-100,-100,2014
1,2,5,2,2014
2,2,-100,-100,2014
1,1,3,5,2014
1,1,3,1,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,1,1,2,2014
3,1,3,4,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
1,2,6,6,2014
3,1,1,1,2014
2,2,-100,-100,2014
3,2,6,3,2014
2,2,2,3,2014
1,2,4,5,2014
3,1,6,4,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
1,1,6,2,2014
3,1,-100,-100,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
2,2,3,3,2014
2,2,1,3,2014
3,2,-100,-100,2014
3,3,-100,-100,2014
2,1,-100,-100,2014
3,3,2,4,2014
1,2,3,1,2014
2,2,6,6,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,2,4,4,2014
3,2,-100,-100,2014
1,3,6,6,2014
3,3,-100,-100,2014
1,2,2,3,2014
2,1,-100,-100,2014
2,2,-100,-100,2014
1,3,4,6,2014
1,2,1,1,2014
1,2,-100,-100,2014
2,1,3,4,2014
1,2,-100,-100,2014
3,2,1,2,2014
3,2,-100,-100,2014
1,1,3,4,2014
1,2,2,4,2014
2,1,4,5,2014
3,1,-100,-100,2014
1,3,6,6,2014
3,3,-100,-100,2014
2,2,-100,-100,2014
3,1,6,4,2014
2,3,-100,-100,2014
3,2,4,4,2014
2,1,-100,-100,2014
3,3,-100,-100,2014
3,1,-100,-100,2014
3,1,6,6,2014
1,1,5,4,2014
2,2,-100,-100,2014
2,2,3,6,2014
1,2,2,4,2014
1,3,1,4,2014
1,2,-98,4,2014
3,2,3,4,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
2,1,2,6,2014
1,1,-100,-100,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
2,2,3,4,2014
3,1,6,3,2014
3,3,2,2,2014
3,3,-100,-100,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
1,2,4,4,2014
1,1,2,3,2014
3,1,-100,-100,2014
3,3,-100,-100,2014
3,1,4,6,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
3,3,-100,-100,2014
1,2,6,6,2014
3,2,-100,-100,2014
1,1,4,5,2014
1,2,-100,-100,2014
1,2,4,5,2014
3,2,2,3,2014
2,2,4,4,2014
3,2,-100,-100,2014
2,1,6,4,2014
2,1,-100,-100,2014
2,2,-100,-100,2014
1,1,6,6,2014
1,1,-100,-100,2014
2,3,5,4,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
3,1,-100,-100,2014
3,2,-100,-100,2014
3,3,-100,-100,2014
2,2,6,6,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
2,1,-100,-100,2014
3,1,4,5,2014
1,2,4,3,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
3,2,3,2,2014
1,2,3,6,2014
2,2,3,4,2014
1,1,-100,-100,2014
3,3,-100,-100,2014
3,1,-100,-100,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
3,2,4,5,2014
2,1,-100,-100,2014
1,2,4,6,2014
3,1,6,4,2014
2,3,4,3,2014
2,2,4,5,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
2,2,5,6,2014
1,2,-100,-100,2014
1,1,6,5,2014
1,2,-100,-100,2014
2,2,4,6,2014
3,2,3,3,2014
2,2,4,3,2014
1,2,-100,-100,2014
1,2,3,4,2014
1,2,4,4,2014
2,2,-100,-100,2014
3,2,6,6,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
1,3,4,5,2014
3,2,-100,-100,2014
2,2,6,2,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
3,2,3,4,2014
3,2,4,3,2014
1,2,-100,-100,2014
1,3,3,3,2014
2,1,2,3,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
3,1,4,4,2014
3,2,6,6,2014
2,2,-100,-100,2014
1,1,5,4,2014
3,2,-100,-100,2014
1,2,-100,-100,2014
1,1,5,4,2014
1,1,-100,-100,2014
3,3,5,5,2014
2,1,4,6,2014
1,3,3,4,2014
1,1,4,4,2014
3,2,5,5,2014
2,2,-100,-100,2014
1,2,4,6,2014
2,2,-100,-100,2014
3,3,2,2,2014
2,2,2,1,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
1,1,2,2,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
3,1,3,2,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,3,-100,-100,2014
2,2,6,5,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,3,2,1,2014
3,2,-100,-100,2014
2,1,6,4,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
3,2,-100,-100,2014
3,1,-100,-100,2014
3,2,4,3,2014
3,2,4,5,2014
2,2,5,5,2014
2,1,4,4,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
2,1,4,4,2014
1,3,-100,-100,2014
1,1,-100,-100,2014
2,2,4,4,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
3,2,-100,-100,2014
2,2,4,4,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
1,2,5,4,2014
2,1,-100,-100,2014
2,2,-100,-100,2014
3,1,5,4,2014
2,1,-100,-100,2014
2,2,4,1,2014
3,1,4,4,2014
3,3,1,4,2014
1,1,-100,-100,2014
3,3,-100,-100,2014
3,2,-100,-100,2014
2,2,3,3,2014
1,2,3,1,2014
1,3,3,1,2014
3,2,3,4,2014
3,2,-100,-100,2014
1,3,-100,-100,2014
1,3,6,6,2014
2,2,-100,-100,2014
2,2,2,1,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
2,2,3,6,2014
2,2,4,4,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
3,3,-100,-100,2014
2,2,6,3,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
2,3,2,1,2014
1,2,-100,-100,2014
1,3,4,5,2014
1,1,6,4,2014
3,2,4,4,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
1,1,5,4,2014
3,2,2,1,2014
3,1,4,4,2014
2,3,4,2,2014
3,2,4,3,2014
2,1,6,1,2014
2,1,-100,-100,2014
2,1,5,3,2014
2,1,4,3,2014
2,2,3,3,2014
2,1,6,4,2014
1,3,5,4,2014
1,1,-100,-100,2014
2,1,6,5,2014
1,2,3,1,2014
1,2,4,5,2014
2,2,5,4,2014
2,2,6,4,2014
2,2,-100,-100,2014
1,1,-100,-100,2014
2,3,3,3,2014
3,2,4,4,2014
3,1,6,4,2014
3,2,4,4,2014
2,3,-100,-100,2014
1,2,-100,-100,2014
3,1,4,4,2014
3,1,-100,-100,2014
3,2,-100,-100,2014
3,1,2,3,2014
3,1,4,4,2014
1,1,-100,-100,2014
1,1,4,4,2014
3,2,-100,-100,2014
1,2,3,4,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,1,2,4,2014
1,1,-100,-100,2014
3,1,-100,-100,2014
3,2,4,3,2014
3,1,1,4,2014
1,2,6,4,2014
1,1,3,5,2014
2,2,-100,-100,2014
3,1,6,6,2014
3,1,6,6,2014
3,2,-100,-100,2014
2,1,-100,-100,2014
3,2,6,3,2014
1,2,3,3,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
1,2,3,6,2014
3,2,-100,-100,2014
3,1,4,3,2014
2,3,-100,-100,2014
2,3,-100,-100,2014
1,2,-100,-100,2014
1,2,4,5,2014
3,2,-100,-100,2014
2,1,-100,-100,2014
3,2,6,3,2014
3,3,4,3,2014
3,1,6,4,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
2,3,6,6,2014
1,2,-100,-100,2014
1,2,4,4,2014
2,1,4,3,2014
1,2,5,5,2014
2,2,6,4,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
1,1,4,2,2014
3,2,4,4,2014
2,1,1,4,2014
2,2,-100,-100,2014
1,1,3,4,2014
2,1,6,6,2014
2,2,-100,-100,2014
3,1,3,3,2014
1,3,6,4,2014
2,2,4,6,2014
2,1,-100,-100,2014
1,1,-100,-100,2014
2,3,6,4,2014
3,2,-100,-100,2014
1,2,6,4,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
2,2,6,4,2014
3,1,6,4,2014
2,2,6,4,2014
1,2,-100,-100,2014
1,1,3,5,2014
1,1,4,3,2014
3,2,5,5,2014
3,1,-98,5,2014
2,2,2,4,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
3,1,3,4,2014
1,3,4,5,2014
3,2,-100,-100,2014
1,2,4,4,2014
2,2,-100,-100,2014
3,1,3,4,2014
1,2,4,5,2014
2,2,3,6,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
1,1,5,4,2014
2,1,4,4,2014
2,-99,4,5,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,1,6,4,2014
2,1,-100,-100,2014
1,2,6,4,2014
3,2,1,2,2014
1,3,3,2,2014
1,2,4,5,2014
2,-98,-100,-100,2014
1,2,-100,-100,2014
1,1,4,4,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,1,2,3,2014
3,2,-100,-100,2014
1,3,-100,-100,2014
2,2,-100,-100,2014
3,1,3,6,2014
2,3,-100,-100,2014
2,2,6,6,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
2,2,4,3,2014
3,2,1,5,2014
3,2,3,3,2014
3,2,6,3,2014
1,1,4,4,2014
3,1,-100,-100,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
2,2,4,4,2014
3,3,-100,-100,2014
2,2,4,5,2014
2,2,1,2,2014
3,2,4,5,2014
3,1,4,4,2014
2,3,-100,-100,2014
3,2,4,3,2014
3,2,4,4,2014
3,1,6,4,2014
1,2,6,5,2014
1,2,-100,-100,2014
2,2,4,4,2014
1,2,6,3,2014
3,1,6,5,2014
2,1,4,6,2014
2,1,-100,-100,2014
3,2,-100,-100,2014
3,2,-100,-100,2014
3,1,-100,-100,2014
3,2,4,3,2014
3,2,4,2,2014
1,2,-100,-100,2014
2,1,4,4,2014
1,2,-100,-100,2014
1,1,-100,-100,2014
2,2,5,5,2014
3,2,-100,-100,2014
2,1,-100,-100,2014
2,3,-100,-100,2014
1,1,-100,-100,2014
1,2,5,3,2014
2,2,4,4,2014
1,2,5,4,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
2,1,4,6,2014
3,1,6,4,2014
2,1,4,5,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
2,2,6,4,2014
1,2,4,-98,2014
3,3,6,6,2014
1,1,-100,-100,2014
1,1,-100,-100,2014
1,2,4,5,2014
3,3,6,6,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
3,1,6,4,2014
1,2,4,4,2014
1,2,-100,-100,2014
2,3,4,4,2014
2,1,-100,-100,2014
3,1,6,4,2014
3,2,-100,-100,2014
3,3,6,6,2014
2,2,-100,-100,2014
1,1,6,3,2014
3,2,4,6,2014
1,3,3,5,2014
3,2,4,4,2014
1,2,4,2,2014
3,3,-100,-100,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
1,3,4,3,2014
2,2,6,4,2014
2,1,5,4,2014
2,1,6,5,2014
3,2,5,4,2014
2,2,6,4,2014
1,1,-100,-100,2014
3,2,6,3,2014
3,3,-100,-100,2014
2,2,1,1,2014
1,2,4,4,2014
1,2,6,4,2014
3,2,3,3,2014
2,2,6,5,2014
2,1,4,4,2014
2,2,-100,-100,2014
2,3,-100,-100,2014
3,2,5,4,2014
1,3,4,4,2014
3,1,4,4,2014
3,2,-100,-100,2014
1,3,-100,-100,2014
1,2,-100,-100,2014
3,2,4,1,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
1,2,-100,-100,2014
1,3,-100,-100,2014
1,2,-100,-100,2014
1,2,2,3,2014
1,2,4,5,2014
2,2,3,5,2014
1,1,4,4,2014
1,2,-100,-100,2014
2,2,4,4,2014
3,2,-100,-100,2014
3,2,4,6,2014
2,2,4,4,2014
3,2,6,4,2014
1,1,5,2,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
3,3,6,6,2014
3,2,1,4,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,1,6,5,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
1,1,-100,-100,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
2,1,3,6,2014
2,1,3,5,2014
3,2,4,4,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
2,3,-100,-100,2014
2,1,4,4,2014
3,2,4,4,2014
1,1,6,4,2014
3,2,4,1,2014
3,1,-99,-99,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
3,3,6,6,2014
1,2,4,4,2014
2,3,-100,-100,2014
1,2,4,4,2014
3,1,6,5,2014
1,3,-100,-100,2014
1,2,6,2,2014
1,1,3,3,2014
1,2,6,5,2014
3,1,-100,-100,2014
2,1,-100,-100,2014
2,2,4,4,2014
2,2,-100,-100,2014
1,2,4,3,2014
1,2,4,4,2014
1,3,5,4,2014
2,2,-100,-100,2014
3,2,3,4,2014
3,2,-100,-100,2014
1,3,4,4,2014
2,2,-100,-100,2014
1,2,4,4,2014
1,1,-100,-100,2014
1,2,6,5,2014
2,2,5,3,2014
1,2,6,6,2014
3,3,4,3,2014
2,1,4,3,2014
3,3,4,4,2014
3,2,-100,-100,2014
1,1,-100,-100,2014
3,1,-100,-100,2014
2,2,-100,-100,2014
2,2,4,4,2014
2,2,4,5,2014
1,2,6,4,2014
1,2,4,6,2014
1,3,4,4,2014
2,1,-100,-100,2014
2,2,3,4,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,2,6,3,2014
3,2,5,3,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
3,1,-100,-100,2014
1,2,3,1,2014
1,3,-100,-100,2014
1,3,-100,-100,2014
1,2,4,3,2014
1,3,3,5,2014
3,1,4,4,2014
3,2,6,4,2014
1,1,5,3,2014
2,3,-100,-100,2014
3,3,4,4,2014
1,2,-100,-100,2014
3,2,-100,-100,2014
1,2,6,6,2014
1,1,-100,-100,2014
3,1,6,4,2014
3,2,4,3,2014
2,2,4,4,2014
3,1,2,3,2014
2,3,6,4,2014
2,1,4,4,2014
1,2,6,4,2014
1,1,3,4,2014
2,2,-100,-100,2014
1,2,4,4,2014
1,3,4,4,2014
2,2,-100,-100,2014
2,1,4,4,2014
1,2,6,5,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
3,2,5,4,2014
3,2,-100,-100,2014
2,2,5,5,2014
3,2,-100,-100,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
1,1,-100,-100,2014
2,2,6,1,2014
3,1,-100,-100,2014
3,1,4,4,2014
1,1,6,4,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
1,2,3,4,2014
3,2,4,5,2014
3,2,6,5,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,3,6,5,2014
1,2,3,4,2014
2,1,-100,-100,2014
1,1,-100,-100,2014
3,1,-100,-100,2014
2,1,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,2,5,4,2014
3,2,4,4,2014
2,1,2,2,2014
3,2,2,2,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,2,3,5,2014
2,2,3,3,2014
3,1,4,4,2014
2,2,-100,-100,2014
2,2,5,5,2014
2,1,3,4,2014
1,2,-100,-100,2014
2,2,5,4,2014
1,1,-100,-100,2014
3,1,4,4,2014
1,2,4,4,2014
2,3,-100,-100,2014
3,1,-100,-100,2014
2,1,-100,-100,2014
3,2,6,1,2014
2,3,-100,-100,2014
2,2,-100,-100,2014
3,1,6,1,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,1,-100,-100,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
1,1,-100,-100,2014
3,2,4,3,2014
2,2,6,6,2014
3,3,-100,-100,2014
3,3,-100,-100,2014
3,3,-99,-99,2014
1,2,-100,-100,2014
1,1,4,4,2014
1,1,-100,-100,2014
2,2,-100,-100,2014
2,2,3,4,2014
2,2,6,3,2014
2,1,-100,-100,2014
3,1,2,6,2014
3,1,-100,-100,2014
3,3,4,4,2014
3,2,-100,-100,2014
3,3,-100,-100,2014
1,1,-100,-100,2014
1,1,5,4,2014
2,2,3,4,2014
1,2,5,4,2014
3,2,-100,-100,2014
3,3,-100,-100,2014
2,2,6,4,2014
2,2,6,4,2014
1,2,-100,-100,2014
3,3,6,6,2014
3,2,4,4,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
3,3,6,4,2014
3,2,6,4,2014
3,1,6,5,2014
3,2,-100,-100,2014
3,3,5,4,2014
2,3,-100,-100,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
1,3,-100,-100,2014
1,2,-100,-100,2014
1,2,-100,-100,2014
2,1,6,4,2014
2,3,-100,-100,2014
3,3,-100,-100,2014
2,2,4,5,2014
2,2,-100,-100,2014
3,2,6,4,2014
2,1,-100,-100,2014
1,3,6,4,2014
3,2,-100,-100,2014
1,2,1,3,2014
3,2,3,3,2014
3,2,-100,-100,2014
2,2,5,4,2014
3,2,-100,-100,2014
3,-98,-100,-100,2014
1,1,-100,-100,2014
3,2,6,6,2014
2,1,4,3,2014
1,1,-100,-100,2014
1,2,6,4,2014
1,1,-100,-100,2014
3,2,4,6,2014
3,2,6,4,2014
2,2,5,4,2014
1,2,4,4,2014
1,1,3,4,2014
1,1,4,6,2014
3,1,-100,-100,2014
1,1,1,1,2014
3,2,6,5,2014
2,2,-100,-100,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
2,2,-100,-100,2014
1,3,4,1,2014
2,2,6,4,2014
1,1,-100,-100,2014
2,2,-100,-100,2014
3,3,6,6,2014
2,3,-100,-100,2014
2,2,6,6,2014
3,3,4,4,2014
2,2,4,2,2014
3,2,3,3,2014
3,2,6,6,2014
3,1,6,4,2014
3,1,6,4,2014
2,1,6,3,2014
2,2,6,3,2014
3,2,-100,-100,2014
2,1,5,4,2014
1,1,-100,-100,2014
2,2,6,4,2014
2,2,-100,-100,2014
3,2,-100,-100,2014
2,2,4,2,2014
1,2,6,2,2014
2,1,2,1,2014
1,2,6,4,2014
1,3,-100,-100,2014
2,3,-100,-100,2014
2,3,-100,-100,2014
3,2,-100,-100,2014
3,2,6,4,2014
1,2,-100,-100,2014
3,1,-100,-100,2014
1,2,-100,-100,2014
3,2,4,4,2014
2,1,4,2,2014
1,1,-100,-100,2014
1,2,6,4,2014
1,1,6,4,2014
1,3,-100,-100,2014
3,2,6,4,2014
1,2,5,4,2014
1,3,-100,-100,2014
3,2,-100,-100,2014
3,2,5,4,2014
3,2,-100,-100,2014
2,2,-100,-100,2014
2,3,-100,-100,2014
2,2,-100,-100,2014
1,2,4,6,2014
2,1,4,4,2014
3,-98,-100,-100,2014
3,2,-100,-100,2014
3,3,4,4,2014
2,3,-100,-100,2014
2,2,4,4,2014
1,2,-100,-100,2014
2,1,-100,-100,2014
2,1,4,5,2014
2,3,6,4,2014
2,1,-98,6,2014
2,1,5,4,2014
3,2,6,5,2014
3,2,-100,-100,2014
1,3,4,4,2014
3,2,-100,-100,2014
2,2,4,4,2014
3,2,6,6,2014
3,2,4,5,2014
3,2,5,5,2014
2,1,-100,-100,2014
3,1,-100,-100,2014
1,1,2,3,2014
2,3,4,4,2014
1,1,-100,-100,2014
1,1,-100,-100,2014
1,2,-100,-100,2014
1,3,5,6,2014
2,2,6,3,2014
3,2,4,4,2014
1,1,-100,-100,2014
2,2,-100,-100,2014
2,2,-100,-100,2014
2,2,6,4,2014
3,1,-100,-100,2014
2,2,4,4,2014
2,3,5,4,2014
2,2,-100,-100,2014
2,1,4,4,2014
2,2,6,6,2014
1,2,-100,-100,2014
2,2,6,5,2014
3,1,4,4,2014
1,2,-100,-100,2014
1,1,-100,-100,2014
2,1,6,4,2014
1,3,-100,-100,2014
1,-98,4,4,2014
1,1,-100,-100,2014
1,2,6,4,2014
3,2,6,6,2014
1,2,-100,-100,2014
3,2,4,4,2014
1,2,-100,-100,2014
3,3,-100,-100,2014
2,2,6,5,2014
2,2,-100,-100,2014
